listing_id,city,state,locality,property_type,area_sqft,builtup_area_sqft,bhk,bathrooms,property_age,year_built,floor,total_floors,furnishing,parking,amenities_count,facing,latitude,longitude,price,price_per_sqft,currency,listing_status,synthetic_data,log_price,location_key
IND-000001,Indore,Madhya Pradesh,Super Corridor,Apartment,1554,1554,3,3,6,2020,2,5,Furnished,1,6,South,22.7224285,75.8102007,6880000,4427.28,INR,Active,True,15.744129,Indore | Super Corridor
IND-000125,Coimbatore,Tamil Nadu,Saibaba Colony,Independent House,1326,1326,2,2,15,2011,0,0,Furnished,2,0,North,11.0166721,76.9288977,4400000,3318.25,INR,Active,True,15.297115,Coimbatore | Saibaba Colony
IND-000126,Delhi,Delhi,Vasant Kunj,Apartment,1548,1548,3,3,6,2020,1,5,Furnished,0,6,North-East,28.5344015,77.1514733,19690000,12719.64,INR,Active,True,16.795622,Delhi | Vasant Kunj
IND-000127,Jaipur,Rajasthan,Malviya Nagar,Apartment,1883,1883,3,3,2,2024,19,21,Semi-Furnished,3,12,North,26.8419729,75.8000857,8180000,4344.13,INR,Sold,True,15.917203,Jaipur | Malviya Nagar
IND-000128,Ahmedabad,Gujarat,Gota,Apartment,1369,1369,2,2,14,2012,22,24,Semi-Furnished,1,10,North,23.0727156,72.5164443,6130000,4477.72,INR,Active,True,15.628705,Ahmedabad | Gota
IND-000129,Indore,Madhya Pradesh,Super Corridor,Apartment,678,678,1,2,18,2008,2,12,Unfurnished,2,11,North,22.7258139,75.8036805,2660000,3923.3,INR,Active,True,14.793837,Indore | Super Corridor
IND-000130,Chennai,Tamil Nadu,Tambaram,Apartment,1551,1551,3,4,11,2015,19,23,Unfurnished,0,10,South,12.9165421,80.0961498,8440000,5441.65,INR,Sold,True,15.948493,Chennai | Tambaram
IND-000131,Pune,Maharashtra,Baner,Apartment,1367,1367,2,3,25,2001,15,20,Unfurnished,2,1,West,18.5600748,73.7829093,8990000,6576.44,INR,Sold,True,16.011624,Pune | Baner
IND-000132,Chennai,Tamil Nadu,OMR,Plot,4403,4403,0,0,11,2015,0,0,Furnished,2,10,North-West,12.931973,80.2238437,21330000,4844.42,INR,Active,True,16.875625,Chennai | OMR
IND-000133,Coimbatore,Tamil Nadu,Singanallur,Plot,3334,3334,0,0,23,2003,0,0,Semi-Furnished,2,0,North-West,11.0047046,77.0296376,7560000,2267.55,INR,Active,True,15.838382,Coimbatore | Singanallur
IND-000134,Lucknow,Uttar Pradesh,Mahanagar,Apartment,1206,1206,2,2,13,2013,12,15,Unfurnished,0,6,North-East,26.8726455,80.9784717,4900000,4063.02,INR,Active,True,15.404746,Lucknow | Mahanagar
IND-000135,Pune,Maharashtra,Kharadi,Independent House,2455,2455,4,4,6,2020,0,0,Unfurnished,3,4,North-West,18.5430162,73.9408678,15440000,6289.21,INR,Sold,True,16.552472,Pune | Kharadi
IND-000136,Ahmedabad,Gujarat,Bopal,Plot,2043,2043,0,0,4,2022,0,0,Furnished,2,6,North,23.0213818,72.4567063,7610000,3724.91,INR,Active,True,15.844974,Ahmedabad | Bopal
IND-000137,Chennai,Tamil Nadu,Anna Nagar,Apartment,1837,1837,3,3,8,2018,11,14,Unfurnished,0,7,North,13.082289,80.2237294,11580000,6303.76,INR,Active,True,16.26479,Chennai | Anna Nagar
IND-000138,Kolkata,West Bengal,New Town,Apartment,2003,2003,4,4,20,2006,25,35,Furnished,2,10,South-West,22.5719312,88.4367103,11390000,5686.47,INR,Active,True,16.248246,Kolkata | New Town
IND-000139,Jaipur,Rajasthan,Jagatpura,Apartment,1169,1169,2,2,10,2016,2,12,Unfurnished,1,1,East,26.8305728,75.8520133,4600000,3934.99,INR,Active,True,15.341567,Jaipur | Jagatpura
IND-000140,Indore,Madhya Pradesh,Super Corridor,Apartment,755,755,2,3,13,2013,6,11,Semi-Furnished,1,9,South-East,22.7318672,75.8140319,3590000,4754.97,INR,Sold,True,15.093663,Indore | Super Corridor
IND-000141,Mumbai,Maharashtra,Bandra,Apartment,2090,2090,4,4,18,2008,7,7,Semi-Furnished,1,1,North-West,19.067237,72.8377214,50310000,24071.77,INR,Active,True,17.733714,Mumbai | Bandra
IND-000142,Kochi,Kerala,Tripunithura,Independent House,1897,1897,3,3,25,2001,0,0,Furnished,3,3,South,9.9477028,76.3459278,7970000,4201.37,INR,Active,True,15.891195,Kochi | Tripunithura
IND-000143,Coimbatore,Tamil Nadu,Gandhipuram,Independent House,3571,3571,5,5,1,2025,0,0,Semi-Furnished,3,1,North-West,11.0201879,76.9507661,11000000,3080.37,INR,Active,True,16.213406,Coimbatore | Gandhipuram
IND-000144,Indore,Madhya Pradesh,Scheme 78,Independent House,3321,3321,5,5,4,2022,0,0,Unfurnished,2,1,North,22.7457772,75.9039032,12390000,3730.8,INR,Active,True,16.3324,Indore | Scheme 78
IND-000145,Coimbatore,Tamil Nadu,RS Puram,Independent House,2065,2065,3,3,19,2007,0,0,Furnished,1,0,North,11.0139707,76.9504667,7330000,3549.64,INR,Active,True,15.807486,Coimbatore | RS Puram
IND-000146,Kochi,Kerala,Edappally,Apartment,1848,1848,3,4,3,2023,8,10,Furnished,0,3,South-East,10.0246522,76.3119697,11560000,6255.41,INR,Active,True,16.263062,Kochi | Edappally
IND-000147,Ahmedabad,Gujarat,Satellite,Independent House,1108,1108,2,2,18,2008,0,0,Semi-Furnished,0,2,South-East,23.0288272,72.5018244,4640000,4187.73,INR,Active,True,15.350225,Ahmedabad | Satellite
IND-000148,Chandigarh,Chandigarh,Mohali,Apartment,1481,1481,3,4,15,2011,8,12,Furnished,1,12,South-East,30.7015181,76.7221631,9480000,6401.08,INR,Sold,True,16.064695,Chandigarh | Mohali
IND-000149,Kochi,Kerala,Edappally,Independent House,2689,2689,4,4,6,2020,0,0,Unfurnished,2,12,West,10.029246,76.3147853,11880000,4418.0,INR,Sold,True,16.290367,Kochi | Edappally
IND-000150,Coimbatore,Tamil Nadu,Gandhipuram,Independent House,2720,2720,4,5,16,2010,0,0,Unfurnished,1,4,South-East,11.0237884,76.9598128,9040000,3323.53,INR,Active,True,16.01717,Coimbatore | Gandhipuram
IND-000151,Chennai,Tamil Nadu,Porur,Apartment,2337,2337,4,4,8,2018,6,9,Furnished,1,9,East,13.0414294,80.1524718,16330000,6987.59,INR,Active,True,16.608515,Chennai | Porur
IND-000152,Kolkata,West Bengal,New Town,Apartment,1521,1521,3,4,1,2025,19,28,Semi-Furnished,2,8,North,22.5837865,88.4264267,9920000,6522.02,INR,Active,True,16.110064,Kolkata | New Town
IND-000153,Pune,Maharashtra,Viman Nagar,Apartment,629,629,1,1,8,2018,1,3,Unfurnished,0,1,South-East,18.5711011,73.9183586,4760000,7567.57,INR,Sold,True,15.375758,Pune | Viman Nagar
IND-000154,Jaipur,Rajasthan,C-Scheme,Apartment,1311,1311,2,2,2,2024,16,21,Unfurnished,1,5,West,26.9119798,75.8015132,5350000,4080.85,INR,Active,True,15.492607,Jaipur | C-Scheme
IND-000155,Chennai,Tamil Nadu,Anna Nagar,Villa,3813,3813,5,5,13,2013,0,0,Semi-Furnished,3,3,South-West,13.0924263,80.2080952,26330000,6905.32,INR,Active,True,17.08622,Chennai | Anna Nagar
IND-000156,Nagpur,Maharashtra,Wardha Road,Apartment,1177,1177,2,2,17,2009,13,17,Unfurnished,1,4,South,21.088292,79.0540614,3410000,2897.2,INR,Active,True,15.042223,Nagpur | Wardha Road
IND-000157,Jaipur,Rajasthan,Tonk Road,Villa,1893,1893,3,4,19,2007,0,0,Semi-Furnished,2,5,North-West,26.8737572,75.7943794,8580000,4532.49,INR,Active,True,15.964945,Jaipur | Tonk Road
IND-000158,Pune,Maharashtra,Wakad,Independent House,3909,3909,5,5,18,2008,0,0,Unfurnished,3,0,South,18.5946623,73.7691273,23580000,6032.23,INR,Sold,True,16.975909,Pune | Wakad
IND-000159,Kolkata,West Bengal,Alipore,Apartment,1239,1239,2,2,4,2022,6,12,Semi-Furnished,1,8,South,22.526846,88.3266746,6190000,4995.96,INR,Active,True,15.638446,Kolkata | Alipore
IND-000160,Jaipur,Rajasthan,Tonk Road,Villa,3228,3228,5,5,13,2013,0,0,Furnished,2,2,West,26.8709479,75.792899,16430000,5089.84,INR,Active,True,16.61462,Jaipur | Tonk Road
IND-000161,Mumbai,Maharashtra,Navi Mumbai,Villa,2321,2321,3,4,8,2018,0,0,Semi-Furnished,2,5,West,19.0258522,73.0352174,41790000,18005.17,INR,Active,True,17.548168,Mumbai | Navi Mumbai
IND-000162,Pune,Maharashtra,Baner,Apartment,1300,1300,2,2,11,2015,24,24,Semi-Furnished,0,4,West,18.5578085,73.7911576,9620000,7400.0,INR,Active,True,16.079355,Pune | Baner
IND-000163,Nagpur,Maharashtra,Wardha Road,Apartment,1113,1113,2,3,20,2006,22,31,Furnished,0,10,East,21.0929216,79.0451204,3160000,2839.17,INR,Active,True,14.966083,Nagpur | Wardha Road
IND-000164,Indore,Madhya Pradesh,Vijay Nagar,Villa,2024,2024,3,4,4,2022,0,0,Furnished,2,3,East,22.7524961,75.8937104,11990000,5923.91,INR,Active,True,16.299584,Indore | Vijay Nagar
IND-000165,Coimbatore,Tamil Nadu,Saibaba Colony,Apartment,841,841,1,2,2,2024,17,21,Unfurnished,1,12,South-West,11.0144848,76.9396382,3150000,3745.54,INR,Sold,True,14.962913,Coimbatore | Saibaba Colony
IND-000166,Jaipur,Rajasthan,Tonk Road,Apartment,1156,1156,2,2,7,2019,7,8,Furnished,1,2,North-West,26.8717353,75.8155246,5330000,4610.73,INR,Sold,True,15.488862,Jaipur | Tonk Road
IND-000167,Delhi,Delhi,Saket,Villa,1670,1670,3,3,8,2018,0,0,Unfurnished,3,11,North-East,28.5315003,77.2095567,19950000,11946.11,INR,Active,True,16.80874,Delhi | Saket
IND-000168,Jaipur,Rajasthan,Vaishali Nagar,Independent House,1704,1704,3,3,24,2002,0,0,Unfurnished,3,9,South-West,26.8868481,75.7359004,7210000,4231.22,INR,Sold,True,15.79098,Jaipur | Vaishali Nagar
IND-000169,Pune,Maharashtra,Kharadi,Plot,1521,1521,0,0,12,2014,0,0,Unfurnished,3,12,South-East,18.5492793,73.9571788,8160000,5364.89,INR,Active,True,15.914755,Pune | Kharadi
IND-000170,Chandigarh,Chandigarh,Mohali,Plot,2042,2042,0,0,13,2013,0,0,Unfurnished,2,4,South-East,30.6979274,76.7147102,8500000,4162.59,INR,Active,True,15.955577,Chandigarh | Mohali
IND-000171,Indore,Madhya Pradesh,Super Corridor,Apartment,1725,1725,3,4,15,2011,19,24,Furnished,3,11,East,22.7270576,75.8185224,6150000,3565.22,INR,Active,True,15.631963,Indore | Super Corridor
IND-000172,Jaipur,Rajasthan,Mansarovar,Apartment,1922,1922,3,3,24,2002,9,17,Semi-Furnished,3,3,South-West,26.8397414,75.7470551,7770000,4042.66,INR,Active,True,15.865781,Jaipur | Mansarovar
IND-000173,Lucknow,Uttar Pradesh,Sushant Golf City,Villa,2307,2307,3,3,13,2013,0,0,Unfurnished,3,1,South-West,26.760378,80.9995746,9480000,4109.23,INR,Active,True,16.064695,Lucknow | Sushant Golf City
IND-000174,Visakhapatnam,Andhra Pradesh,Dwaraka Nagar,Villa,1837,1837,3,4,7,2019,0,0,Unfurnished,1,1,East,17.7300691,83.2866987,8510000,4632.55,INR,Sold,True,15.956753,Visakhapatnam | Dwaraka Nagar
IND-000175,Chennai,Tamil Nadu,Adyar,Apartment,1636,1636,3,3,9,2017,16,21,Furnished,1,10,South,12.9978572,80.2504201,12090000,7389.98,INR,Sold,True,16.307889,Chennai | Adyar
IND-000176,Mumbai,Maharashtra,Bandra,Villa,2370,2370,3,3,13,2013,0,0,Furnished,1,7,North-West,19.0694617,72.8362527,69540000,29341.77,INR,Sold,True,18.057413,Mumbai | Bandra
IND-000177,Visakhapatnam,Andhra Pradesh,Gajuwaka,Apartment,1983,1983,4,4,23,2003,12,16,Furnished,0,5,South-West,17.6816817,83.2027592,7130000,3595.56,INR,Sold,True,15.779822,Visakhapatnam | Gajuwaka
IND-000178,Indore,Madhya Pradesh,Vijay Nagar,Apartment,1254,1254,2,2,5,2021,9,11,Unfurnished,3,8,East,22.7568254,75.891555,4990000,3979.27,INR,Active,True,15.422947,Indore | Vijay Nagar
IND-000179,Chandigarh,Chandigarh,Zirakpur,Independent House,2137,2137,3,3,4,2022,0,0,Unfurnished,3,5,West,30.6492001,76.8193678,14670000,6864.76,INR,Active,True,16.501315,Chandigarh | Zirakpur
IND-000180,Nagpur,Maharashtra,Hingna,Independent House,1237,1237,2,2,4,2022,0,0,Furnished,2,6,South-West,21.1098928,78.9895766,4930000,3985.45,INR,Sold,True,15.41085,Nagpur | Hingna
IND-000181,Lucknow,Uttar Pradesh,Mahanagar,Apartment,1194,1194,2,3,12,2014,20,29,Unfurnished,3,3,North-East,26.8685691,80.9850591,4720000,3953.1,INR,Sold,True,15.36732,Lucknow | Mahanagar
IND-000182,Kochi,Kerala,Kakkanad,Apartment,1277,1277,2,3,7,2019,9,12,Semi-Furnished,1,11,North,10.0089662,76.3364882,6880000,5387.63,INR,Active,True,15.744129,Kochi | Kakkanad
IND-000183,Bengaluru,Karnataka,Electronic City,Independent House,2544,2544,4,5,2,2024,0,0,Semi-Furnished,2,9,North,12.8436989,77.6566353,19080000,7500.0,INR,Active,True,16.764151,Bengaluru | Electronic City
IND-000184,Jaipur,Rajasthan,Vaishali Nagar,Apartment,833,833,2,2,18,2008,19,24,Semi-Furnished,0,5,West,26.9034142,75.7447761,4090000,4909.96,INR,Sold,True,15.224056,Jaipur | Vaishali Nagar
IND-000185,Mumbai,Maharashtra,Bandra,Apartment,1323,1323,2,3,13,2013,6,12,Furnished,1,7,North-East,19.0612075,72.8451316,33320000,25185.19,INR,Active,True,17.321668,Mumbai | Bandra
IND-000186,Delhi,Delhi,Lajpat Nagar,Apartment,1682,1682,3,3,8,2018,12,14,Semi-Furnished,0,5,South-West,28.5729233,77.2471576,17940000,10665.87,INR,Active,True,16.702543,Delhi | Lajpat Nagar
IND-000187,Chennai,Tamil Nadu,Velachery,Apartment,1626,1626,3,3,10,2016,14,18,Semi-Furnished,1,9,South-West,12.9861658,80.222656,9990000,6143.91,INR,Active,True,16.117095,Chennai | Velachery
IND-000188,Chennai,Tamil Nadu,Adyar,Apartment,1360,1360,2,2,8,2018,14,20,Semi-Furnished,0,11,North-West,13.0103796,80.2545226,10660000,7838.24,INR,Active,True,16.182009,Chennai | Adyar
IND-000189,Ahmedabad,Gujarat,Gota,Apartment,2195,2195,4,4,25,2001,10,17,Unfurnished,0,3,North,23.0765549,72.5298758,9210000,4195.9,INR,Active,True,16.035801,Ahmedabad | Gota
IND-000190,Jaipur,Rajasthan,Tonk Road,Apartment,1398,1398,2,3,23,2003,3,12,Furnished,3,1,South-West,26.8718107,75.7982232,5590000,3998.57,INR,Active,True,15.53649,Jaipur | Tonk Road
IND-000191,Kochi,Kerala,Kakkanad,Apartment,1627,1627,3,3,16,2010,4,14,Furnished,0,2,South,10.015681,76.3385503,7930000,4874.0,INR,Active,True,15.886164,Kochi | Kakkanad
IND-000192,Mumbai,Maharashtra,Navi Mumbai,Apartment,968,968,1,2,10,2016,4,10,Furnished,2,3,West,19.0295365,73.0325736,16300000,16838.84,INR,Active,True,16.606676,Mumbai | Navi Mumbai
IND-000193,Chandigarh,Chandigarh,Sector 17,Independent House,2191,2191,3,3,9,2017,0,0,Furnished,2,3,North-West,30.7402973,76.7806199,11950000,5454.13,INR,Sold,True,16.296242,Chandigarh | Sector 17
IND-000194,Delhi,Delhi,Rohini,Villa,2403,2403,3,4,6,2020,0,0,Semi-Furnished,0,12,West,28.7461912,77.0475435,28590000,11897.63,INR,Active,True,17.168568,Delhi | Rohini
IND-000195,Indore,Madhya Pradesh,Vijay Nagar,Apartment,1835,1835,3,4,10,2016,11,18,Unfurnished,2,12,South-West,22.7549271,75.8929081,6630000,3613.08,INR,Active,True,15.707116,Indore | Vijay Nagar
IND-000196,Mumbai,Maharashtra,Bandra,Plot,1640,1640,0,0,7,2019,0,0,Semi-Furnished,2,10,South-West,19.0706074,72.8544297,30240000,18439.02,INR,Sold,True,17.224676,Mumbai | Bandra
IND-000197,Kolkata,West Bengal,Rajarhat,Independent House,809,809,2,2,14,2012,0,0,Unfurnished,2,1,South-East,22.6239625,88.4699871,3290000,4066.75,INR,Active,True,15.006398,Kolkata | Rajarhat
IND-000198,Kolkata,West Bengal,Ballygunge,Independent House,2887,2887,4,4,5,2021,0,0,Furnished,2,3,North-East,22.5337098,88.3596625,16090000,5573.26,INR,Active,True,16.593709,Kolkata | Ballygunge
IND-000199,Pune,Maharashtra,Wakad,Independent House,2178,2178,3,4,1,2025,0,0,Semi-Furnished,3,3,South-West,18.5975969,73.7596427,15730000,7222.22,INR,Active,True,16.57108,Pune | Wakad
IND-000200,Visakhapatnam,Andhra Pradesh,Gajuwaka,Villa,3452,3452,4,5,1,2025,0,0,Semi-Furnished,2,10,North-West,17.6828279,83.2137317,19090000,5530.13,INR,Active,True,16.764675,Visakhapatnam | Gajuwaka
IND-000201,Coimbatore,Tamil Nadu,Gandhipuram,Villa,2832,2832,4,4,2,2024,0,0,Unfurnished,2,9,South-West,11.0176862,76.9508012,11780000,4159.6,INR,Active,True,16.281914,Coimbatore | Gandhipuram
IND-000202,Coimbatore,Tamil Nadu,Singanallur,Apartment,1366,1366,3,3,25,2001,15,16,Semi-Furnished,1,7,West,10.9938334,77.0261199,4520000,3308.93,INR,Active,True,15.324023,Coimbatore | Singanallur
IND-000203,Delhi,Delhi,Dwarka,Villa,3603,3603,5,6,18,2008,0,0,Semi-Furnished,3,11,South,28.5878205,77.0482537,35490000,9850.12,INR,Active,True,17.384762,Delhi | Dwarka
IND-000204,Nagpur,Maharashtra,Sadar,Villa,3267,3267,4,4,15,2011,0,0,Furnished,1,11,South,21.1585873,79.0784254,13440000,4113.87,INR,Active,True,16.413746,Nagpur | Sadar
IND-000205,Chennai,Tamil Nadu,OMR,Villa,2623,2623,4,5,15,2011,0,0,Unfurnished,2,5,South,12.9394216,80.2184418,16250000,6195.2,INR,Active,True,16.603604,Chennai | OMR
IND-000206,Jaipur,Rajasthan,Mansarovar,Independent House,2575,2575,4,4,1,2025,0,0,Unfurnished,1,8,South-East,26.8535948,75.7514499,10610000,4120.39,INR,Sold,True,16.177308,Jaipur | Mansarovar
IND-000207,Chennai,Tamil Nadu,Tambaram,Apartment,1152,1152,2,2,7,2019,19,27,Unfurnished,1,0,North-East,12.9134716,80.093554,7500000,6510.42,INR,Sold,True,15.830414,Chennai | Tambaram
IND-000208,Lucknow,Uttar Pradesh,Indira Nagar,Apartment,1133,1133,2,2,21,2005,4,6,Semi-Furnished,2,10,East,26.881095,81.0233627,4160000,3671.67,INR,Active,True,15.241026,Lucknow | Indira Nagar
IND-000209,Chandigarh,Chandigarh,Sector 22,Apartment,1455,1455,3,4,14,2012,25,27,Furnished,2,10,North-East,30.733507,76.7626239,9630000,6618.56,INR,Active,True,16.080394,Chandigarh | Sector 22
IND-000210,Lucknow,Uttar Pradesh,Sushant Golf City,Apartment,1494,1494,3,3,14,2012,9,13,Unfurnished,2,1,South-East,26.7611346,80.9965911,6030000,4036.14,INR,Active,True,15.612258,Lucknow | Sushant Golf City
IND-000211,Jaipur,Rajasthan,Mansarovar,Apartment,1024,1024,2,2,15,2011,12,22,Furnished,2,7,North-East,26.8512718,75.7527127,5160000,5039.06,INR,Active,True,15.456447,Jaipur | Mansarovar
IND-000212,Jaipur,Rajasthan,C-Scheme,Villa,1323,1323,3,3,0,2026,0,0,Unfurnished,2,12,North-East,26.9026651,75.8031662,7490000,5661.38,INR,Active,True,15.829079,Jaipur | C-Scheme
IND-000213,Chandigarh,Chandigarh,Sector 22,Apartment,1921,1921,3,4,15,2011,9,14,Semi-Furnished,1,11,East,30.7293974,76.7614437,11070000,5762.62,INR,Active,True,16.219749,Chandigarh | Sector 22
IND-000214,Indore,Madhya Pradesh,Rau,Apartment,1390,1390,3,3,24,2002,19,23,Furnished,1,12,North-East,22.6467059,75.8026272,5030000,3618.71,INR,Sold,True,15.430931,Indore | Rau
IND-000215,Bengaluru,Karnataka,Yelahanka,Apartment,1549,1549,3,4,7,2019,4,9,Unfurnished,1,9,North-West,13.0965843,77.5979469,12310000,7947.06,INR,Sold,True,16.325923,Bengaluru | Yelahanka
IND-000216,Pune,Maharashtra,Kharadi,Apartment,1657,1657,3,4,16,2010,12,16,Furnished,2,11,South,18.5514068,73.9581789,11800000,7121.3,INR,Active,True,16.28361,Pune | Kharadi
IND-000217,Chandigarh,Chandigarh,Panchkula,Apartment,1758,1758,3,4,25,2001,22,31,Unfurnished,1,1,East,30.6886878,76.8671756,11330000,6444.82,INR,Active,True,16.242965,Chandigarh | Panchkula
IND-000218,Mumbai,Maharashtra,Thane,Villa,3287,3287,4,5,6,2020,0,0,Unfurnished,1,4,North-West,19.2215387,72.9750204,56060000,17055.07,INR,Active,True,17.841933,Mumbai | Thane
IND-000219,Pune,Maharashtra,Wakad,Villa,2304,2304,4,5,16,2010,0,0,Furnished,1,3,South-East,18.6022343,73.7634096,15740000,6831.6,INR,Sold,True,16.571716,Pune | Wakad
IND-000220,Nagpur,Maharashtra,Dharampeth,Apartment,1130,1130,2,3,9,2017,16,17,Furnished,2,9,South-East,21.1547995,79.0629046,3650000,3230.09,INR,Active,True,15.110238,Nagpur | Dharampeth
IND-000221,Indore,Madhya Pradesh,Palasia,Apartment,1807,1807,3,4,1,2025,20,25,Semi-Furnished,2,11,North,22.7144732,75.8574096,7860000,4349.75,INR,Sold,True,15.877297,Indore | Palasia
IND-000222,Kolkata,West Bengal,New Town,Apartment,500,500,1,2,4,2022,21,29,Furnished,2,8,North-West,22.5723184,88.4226933,2940000,5880.0,INR,Active,True,14.89392,Kolkata | New Town
IND-000223,Visakhapatnam,Andhra Pradesh,Madhurawada,Apartment,1241,1241,2,2,0,2026,19,24,Semi-Furnished,1,5,South,17.8012897,83.3735175,4870000,3924.25,INR,Sold,True,15.398605,Visakhapatnam | Madhurawada
IND-000224,Kochi,Kerala,Edappally,Apartment,1541,1541,2,2,4,2022,3,6,Unfurnished,0,7,East,10.0287167,76.3035902,6530000,4237.51,INR,Active,True,15.691918,Kochi | Edappally
IND-000225,Kochi,Kerala,Marine Drive,Apartment,686,686,1,1,20,2006,2,2,Furnished,0,12,South,9.9849289,76.2714158,3640000,5306.12,INR,Active,True,15.107495,Kochi | Marine Drive
IND-000226,Visakhapatnam,Andhra Pradesh,Madhurawada,Independent House,2992,2992,5,5,22,2004,0,0,Semi-Furnished,1,9,North-West,17.8133143,83.3782902,10490000,3506.02,INR,Active,True,16.165933,Visakhapatnam | Madhurawada
IND-000227,Ahmedabad,Gujarat,Chandkheda,Apartment,1229,1229,2,2,14,2012,7,13,Semi-Furnished,3,4,South,23.1050378,72.5900238,5370000,4369.41,INR,Active,True,15.496339,Ahmedabad | Chandkheda
IND-000228,Mumbai,Maharashtra,Powai,Apartment,1243,1243,2,2,13,2013,24,24,Unfurnished,2,4,North-East,19.120655,72.9014365,25260000,20321.8,INR,Sold,True,17.044733,Mumbai | Powai
IND-000229,Chennai,Tamil Nadu,Tambaram,Apartment,1934,1934,3,3,16,2010,7,16,Unfurnished,2,8,North-East,12.9241865,80.0920881,9180000,4746.64,INR,Active,True,16.032538,Chennai | Tambaram
IND-000230,Ahmedabad,Gujarat,Chandkheda,Apartment,1615,1615,3,3,6,2020,21,22,Furnished,2,11,North-West,23.1145751,72.5993716,8690000,5380.8,INR,Active,True,15.977684,Ahmedabad | Chandkheda
IND-000231,Pune,Maharashtra,Viman Nagar,Independent House,2056,2056,3,3,19,2007,0,0,Furnished,2,2,North,18.5652222,73.9103296,10860000,5282.1,INR,Active,True,16.200597,Pune | Viman Nagar
IND-000232,Chennai,Tamil Nadu,Velachery,Apartment,1824,1824,3,4,4,2022,25,29,Unfurnished,0,2,East,12.9750379,80.2223386,10360000,5679.82,INR,Active,True,16.153463,Chennai | Velachery
IND-000233,Delhi,Delhi,Lajpat Nagar,Apartment,1267,1267,2,3,7,2019,3,7,Unfurnished,3,10,North-East,28.5709427,77.2370027,11550000,9116.02,INR,Active,True,16.262196,Delhi | Lajpat Nagar
IND-000234,Chennai,Tamil Nadu,Adyar,Plot,3474,3474,0,0,20,2006,0,0,Furnished,3,12,South-East,13.0058394,80.2587469,14900000,4289.0,INR,Active,True,16.516872,Chennai | Adyar
IND-000235,Kolkata,West Bengal,Rajarhat,Apartment,1129,1129,2,3,24,2002,9,10,Unfurnished,0,5,South,22.6271731,88.4645829,6080000,5385.3,INR,Sold,True,15.620515,Kolkata | Rajarhat
IND-000236,Lucknow,Uttar Pradesh,Aliganj,Independent House,2028,2028,3,3,4,2022,0,0,Unfurnished,2,1,South,26.8955769,80.952166,6860000,3382.64,INR,Active,True,15.741218,Lucknow | Aliganj
IND-000237,Coimbatore,Tamil Nadu,Singanallur,Plot,4306,4306,0,0,21,2005,0,0,Furnished,3,8,North,10.9962553,77.020614,10880000,2526.71,INR,Sold,True,16.202437,Coimbatore | Singanallur
IND-000238,Visakhapatnam,Andhra Pradesh,Madhurawada,Plot,4461,4461,0,0,19,2007,0,0,Unfurnished,2,0,South-West,17.8116958,83.3773318,11220000,2515.13,INR,Sold,True,16.233209,Visakhapatnam | Madhurawada
IND-000239,Visakhapatnam,Andhra Pradesh,MVP Colony,Apartment,1702,1702,3,3,5,2021,17,19,Unfurnished,0,10,North,17.7425835,83.3141391,7000000,4112.81,INR,Active,True,15.761421,Visakhapatnam | MVP Colony
IND-000240,Bengaluru,Karnataka,Yelahanka,Apartment,2334,2334,4,4,21,2005,10,11,Furnished,2,11,South,13.0914703,77.5953091,14550000,6233.93,INR,Active,True,16.493102,Bengaluru | Yelahanka
IND-000241,Ahmedabad,Gujarat,Bopal,Apartment,1926,1926,3,3,2,2024,15,24,Semi-Furnished,0,8,North-West,23.0317164,72.4697855,9640000,5005.19,INR,Active,True,16.081432,Ahmedabad | Bopal
IND-000242,Chennai,Tamil Nadu,OMR,Apartment,1564,1564,2,2,7,2019,1,5,Unfurnished,2,0,South-West,12.931408,80.2219998,9500000,6074.17,INR,Active,True,16.066802,Chennai | OMR
IND-000243,Delhi,Delhi,Vasant Kunj,Villa,3513,3513,4,5,6,2020,0,0,Semi-Furnished,2,11,North-East,28.5270764,77.1432064,33600000,9564.47,INR,Active,True,17.330037,Delhi | Vasant Kunj
